Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
PE030	Any en què va aconseguir el nivell més elevat d'educació	Año en que se consiguió el nivel más elevado de educación	Year in which he/she reached his/her highest level of education				
PE030_F	Variable que indica si PE030 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PE030 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PE030 is complete, if it is missing or if it is not applicable in the record in question.				
PE030_F				96	NA	NA	NA
PE030_F				97	No hi consta	No consta	No answer
PE030_F				01	Variable completada	Variable completada	Variable completed
PE050	Alguna vegada heu iniciat algun ensenyament oficial que hagi deixat sense completar?	¿Comenzó alguna vez alguna enseñanza oficial que haya dejado sin completar?	Have you ever started any formal education programme which you did not complete?				
PE050				1	Sí, una	Sí, una	Yes, one
PE050				2	Sí, diverses	Sí, varias 	Yes, several
PE050				3	No	No	No
PE050_F	Variable que indica si PE050 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PE050 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PE050 is complete, if it is missing or if it is not applicable in the record in question.				
PE050_F				96	NA	NA	NA
PE050_F				97	No hi consta	No consta	No answer
PE050_F				01	Variable completada	Variable completada	Variable completed
PT220	Tipus de llar quan l'enquestat era adolescent	Tipo de hogar cuando el encuestado era adolescente	Type of household when the respondent was an adolescent				
PT220				1	Llar particular	Hogar particular	Particular household
PT220				2	Vivia en una llar col·lectiva o institució	Vivía en un hogar colectivo o institución	He/she lived in a group home or institution
PT220_F	Variable que indica si PT220 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT220 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT220 is complete, if it is missing or if it is not applicable in the record in question.				
PT220_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT220_F				97	No consta	No consta	No answer
PT220_F				1	Variable completada	Variable completada	Variable completed
PT230	Vivia amb la seva mare en aquell moment?	¿Vivía usted con su madre en aquel momento?	Did you live with your mother in that moment?				
PT230				1	Sí	Sí	Yes
PT230				2	No, la meva mare no vivia amb mi però estava en contacte amb ella	No, mi madre no vivía conmigo pero estaba en contacto con ella	No, my mother did not live with me but I was in contact with her
PT230				3	No, la meva mare no vivia amb mi i no teníem contacte	No, mi madre no vivía conmigo y no teníamos contacto	No, my mother did not live with me and we had no contact
PT230				4	No, havia mort	No, había fallecido	No, he/she was dead
PT230_F	Variable que indica si PT230 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT230 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT230 is complete, if it is missing or if it is not applicable in the record in question.				
PT230_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT230_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT230_F				97	No consta	No consta	No answer
PT230_F				1	Variable completada	Variable completada	Variable completed
PT240	Vivia amb el seu pare en aquell moment?	¿Vivía usted con su padre en aquel momento?	Did you live with your father in that moment?				
PT240				1	Sí	Sí	Yes
PT240				2	No, el meu pare no vivia amb mi, però estava en contacte amb ell	No, mi padre no vivía conmigo pero estaba en contacto con él	No, my father did not live with me, but I was in contact with him
PT240				3	No, el meu pare no vivia amb mi i no teníem contacte	No, mi padre no vivía conmigo y no teníamos contacto	No, my father did not live with me and we had no contact
PT240				4	No, havia mort	No, había fallecido	No, he/she was dead
PT240_F	Variable que indica si PT240 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT240 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT240 is complete, if it is missing or if it is not applicable in the record in question.				
PT240_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT240_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT240_F				97	No consta	No consta	No answer
PT240_F				1	Variable completada	Variable completada	Variable completed
PT110	Nivell d'estudis del pare	Nivel de estudios del padre	Father's level of studies 				
PT110				1	Nivell baix (educació secundària de 1a etapa o inferior)	Nivel bajo (educación secundaria de 1ª etapa o inferior)	Low level (first stage of secondary education or lower)
PT110				2	Nivell mitjà (educació secundària de 2a etapa)	Nivel medio (educación secundaria de 2ª etapa)	Medium level (second stage of secondary education)
PT110				3	Nivell alt (educació superior)	Nivel alto (educación superior)	High level (higher education)
PT110_F	Variable que indica si PT110 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT110 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT110 is complete, if it is missing or if it is not applicable in the record in question.				
PT110_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT110_F				94	No aplicable (pare absent o mort)	No aplicable (padre ausente o fallecido)	Not applicable (father absent or dead)
PT110_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT110_F				97	No consta	No consta	No answer
PT110_F				1	Variable completada	Variable completada	Variable completed
PT120	Nivell d'estudis de la mare	Nivel de estudios de la madre	Mother's level of studies				
PT120				1	Nivell baix (educació secundària de 1a etapa o inferior)	Nivel bajo (educación secundaria de 1ª etapa o inferior)	Low level (first stage of secondary education or lower)
PT120				2	Nivell mitjà (educació secundària de 2a etapa)	Nivel medio (educación secundaria de 2ª etapa)	Medium level (second stage of secondary education)
PT120				3	Nivell alt (educació superior)	Nivel alto (educación superior)	High level (higher education)
PT120_F	Variable que indica si PT120 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT120 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT120 is complete, if it is missing or if it is not applicable in the record in question.				
PT120_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT120_F				94	No aplicable (mare absent o morta)	No aplicable (madre ausente o fallecida)	Not applicable (mother absent or dead)
PT120_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT120_F				97	No consta	No consta	No answer
PT120_F				1	Variable completada	Variable completada	Variable completed
PT130	Situació del pare en relació amb l'activitat	Situación del padre en relación con la actividad	Father's situation in relation to the activity				
PT130				1	Assalariat	Asalariado	Employee
PT130				2	Treballador per compte propi (incloent-hi l'ajuda familiar)	Trabajador por cuenta propia (incluida la ayuda familiar)	Self-employed worker (including family aid)
PT130				3	Aturat	Parado	Unemployed
PT130				4	Jubilat, retirat o jubilat anticipat	Jubilado, retirado o jubilado anticipado	Retired or early retired
PT130				5	Dedicat a les feines de la llar, a la cura d'infants o d'altres persones	Dedicado a las labores del hogar, al cuidado de niños u otras personas	Dedicated to homemaking or caring for children or other people
PT130				6	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PT130				7	Una altra classe d'inactivitat econòmica (estudiant...)	Otra clase de inactividad económica (estudiante...)	Another kind of economic inactivity (student, etc.)
PT130				99	No ho sap	No sabe	He/she does not know
PT130_F	Variable que indica si PT130 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT130 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT130 is complete, if it is missing or if it is not applicable in the record in question.				
PT130_F				94	No aplicable (pare absent o mort)	No aplicable (padre ausente o fallecido)	Not applicable (father absent or dead)
PT130_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT130_F				97	No consta	No consta	No answer
PT130_F				1	Variable completada	Variable completada	Variable completed
PT160	Situació de la mare en relació amb l'activitat	Situación de la madre en relación con la actividad 	Mother's situation in relation to the activity				
PT160				1	Assalariat	Asalariado	Employee
PT160				2	Treballador per compte propi (incloent-hi l'ajuda familiar)	Trabajador por cuenta propia (incluida la ayuda familiar)	Self-employed worker (including family aid)
PT160				3	Aturat	Parado	Unemployed
PT160				4	Jubilat, retirat o jubilat anticipat	Jubilado, retirado o jubilado anticipado	Retired or early retired
PT160				5	Dedicat a les feines de la llar, a la cura d'infants o d'altres persones	Dedicado a las labores del hogar, al cuidado de niños u otras personas	Dedicated to homemaking or caring for children or other people
PT160				6	Incapacitat permanent per treballar	Incapacitado permanente para trabajar	Permanent incapacity to work
PT160				7	Una altra classe d'inactivitat econòmica (estudiant...)	Otra clase de inactividad económica (estudiante...)	Another kind of economic inactivity (student, etc.)
PT160				99	No ho sap	No sabe	He/she does not know
PT160_F	Variable que indica si PT160 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT160 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT160 is complete, if it is missing or if it is not applicable in the record in question.				
PT160_F				94	No aplicable (mare absent o morta)	No aplicable (madre ausente o fallecida)	Not applicable (mother absent or dead)
PT160_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT160_F				97	No consta	No consta	No answer
PT160_F				1	Variable completada	Variable completada	Variable completed
PT210	Règim de tinença de l'habitatge quan l'adult era adolescent	Régimen de tenencia de la vivienda cuando el adulto era adolescente	Housing tenure status when the adult was an adolescent				
PT210				1	Propietat	Propiedad	Owned
PT210				2	En lloguer	En alquiler	For rent
PT210				3	En cessió gratuïta	En cesión gratuita	Assigned free of charge
PT210_F	Variable que indica si PT210 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT210 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT210 is complete, if it is missing or if it is not applicable in the record in question.				
PT210_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT210_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT210_F				97	No consta	No consta	No answer
PT210_F				1	Variable completada	Variable completada	Variable completed
PT190	Situació econòmica de la llar quan l'adult era adolescent	Situación económica del hogar cuando el adulto era adolescente	Economic situation of the household when the adult was an adolescent				
PT190				1	Molt dolenta	Muy mala	Very bad
PT190				2	Dolenta	Mala	Bad
PT190				3	Moderadament dolenta	Moderadamente mala	Moderately bad
PT190				4	Moderadament bona	Moderadamente buena	Moderately good
PT190				5	Bona	Buena	Good
PT190				6	Molt bona	Muy buena	Very good
PT190_F	Variable que indica si PT190 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT190 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT190 is complete, if it is missing or if it is not applicable in the record in question.				
PT190_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT190_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT190_F				97	No consta	No consta	No answer
PT190_F				1	Variable completada	Variable completada	Variable completed
PT260	Quan vostè tenia 14 anys, tots els infants de casa tenien les necessitats escolars bàsiques (llibres i material escolar) cobertes?	Cuando usted tenía 14 años, ¿todos los niños de su hogar tenían las necesidades escolares básicas (libros y material escolar) cubiertas?	When you were 14, did all the children in your home have basic school needs (books and school supplies) covered?				
PT260				1	Sí	Sí	Yes
PT260				2	No, la llar no s'ho podia permetre	No, el hogar no podía permitírselo	No, the household could not afford it
PT260				3	No, per altres motius	No, por otras razones	No, for other reasons
PT260_F	Variable que indica si PT260 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT260 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT260 is complete, if it is missing or if it is not applicable in the record in question.				
PT260_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT260_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT260_F				97	No consta	No consta	No answer
PT260_F				1	Variable completada	Variable completada	Variable completed
PT270	Quan vostè tenia 14 anys, tots els infants de casa prenien almenys un àpat de carn, pollastre o peix (o un equivalent vegetarià) al dia?	Cuando usted tenía 14 años, ¿todos los niños de su hogar tomaban al menos una comida de carne, pollo o pescado (o un equivalente vegetariano) al día?	When you were 14, did all the children in your home have at least one meal with meat, chicken or fish (or a vegetarian equivalent) per day?				
PT270				1	Sí	Sí	Yes
PT270				2	No, la llar no s'ho podia permetre	No, el hogar no podía permitírselo	No, the household could not afford it
PT270				3	No, per altres motius	No, por otras razones	No, for other reasons
PT270_F	Variable que indica si PT270 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT270 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT270 is complete, if it is missing or if it is not applicable in the record in question.				
PT270_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT270_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT270_F				97	No consta	No consta	No answer
PT270_F				1	Variable completada	Variable completada	Variable completed
PT280	Quan vostè tenia 14 anys, tots els infants de casa podien anar de vacances fora de casa almenys una setmana a l'any?	Cuando usted tenía 14 años, ¿todos los niños de su hogar podían ir de vacaciones fuera de casa al menos una semana al año?	When you were 14, could all the children in your home go on holiday away from home for at least one week a year?				
PT280				1	Sí	Sí	Yes
PT280				2	No, la llar no s'ho podia permetre	No, el hogar no podía permitírselo	No, the household could not afford it
PT280				3	No, per altres motius	No, por otras razones	No, for other reasons
PT280_F	Variable que indica si PT280 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PT280 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PT280 is complete, if it is missing or if it is not applicable in the record in question.				
PT280_F				90	Menys de 25 anys o més de 59 anys	Menos de 25 años o más de 59 años	Less than 25 years or more than 59 years
PT280_F				96	No aplicable (vivia en una llar col·lectiva o institució)	No aplicable (vivía en un hogar colectivo o institución)	Not applicable (he/she lived in a group home or institution)
PT280_F				97	No consta	No consta	No answer
PT280_F				1	Variable completada	Variable completada	Variable completed
"PHD01 		"	Heu tingut dificultats en algun moment per accedir a un habitatge?	¿Ha tenido en algún momento dificultades para acceder a una vivienda? 	Have you ever had difficulties in accessing housing?				
"PHD01 		"				1	Sí, s'ha vist obligat a allotjar-se temporalment en cases d'amics o familiars	Sí, se ha visto obligado a alojarse temporalmente en casas de amigos o familiares	Yes, I have been forced to stay temporarily with friends or relatives
"PHD01 		"				2	Sí, s'ha vist obligat a allotjar-se temporalment en albergs, centres d'acollida o altres centres de caràcter provisional	Sí, se ha visto obligado a alojarse temporalmente en albergues, centros de acogida u otros centros de carácter provisional	Yes, I have been forced to stay for a short period of time in hostels, shelters or other temporary facilities
"PHD01 		"				3	Sí, s'ha vist obligat a allotjar-se en una barraca, cabanya, cova o un altre lloc no destinat a ser un habitatge permanent	Sí, se ha visto obligado a alojarse en una chabola, choza, cueva u otro lugar no destinado a ser una vivienda permanente 	Yes, I have been forced to stay in a shack, hut, cave or other place not intended to be a permanent dwelling
"PHD01 		"				4	Sí, ha dormit al carrer o en un espai públic	Sí, ha dormido en la calle o en un espacio público 	Yes, I have slept on the street or in a public space
"PHD01 		"				5	No	No	No
PHD01_F	Variable que indica si PHD01 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PHD01 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PHD01 is complete, if it is missing or if it is not applicable in the record in question.				
PHD01_F				96	NA	NA	NA
PHD01_F				97	No consta	No consta	No answer
PHD01_F				1	Variable completada	Variable completada	Variable completed
PHD03	Quina va ser la raó principal d'aquestes dificultats per accedir a un habitatge?	¿Cuál fue la razón principal de esas dificultades para acceder a una vivienda?	What was the main reason for these difficulties in accessing housing?				
PHD03				1	Problemes amb la parella o família	Problemas con la pareja o familia  	Problems with partner or family
PHD03				2	Problemes de salut	Problemas de salud	Health problems
PHD03				3	Atur	Desempleo	Unemployment
PHD03				4	Finalització del contracte de lloguer	Finalización del contrato de alquiler	Termination of the lease
PHD03				5	Habitatge inhabitable (en ruïnes, enderrocat, incendiat...)	Vivienda inhabitable (en ruinas, demolida, quemada...)  	Uninhabitable dwelling (in ruins, demolished, burnt down, etc.)
PHD03				6	Finalització d'estada a una institució i manca d'habitatge	Finalización de estancia en una institución y carencia de vivienda	End of stay in an institution and lack of somewhere to live
PHD03				7	Problemes econòmics/ingressos insuficients (desnonament...)	Problemas económicos/ingresos insuficientes (desahucio...)	Financial problems/insufficient income (eviction, etc.)
PHD03				8	Altres	Otros	Other
PHD03_F	Variable que indica si PHD03 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PHD03 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PHD03 is complete, if it is missing or if it is not applicable in the record in question.				
PHD03_F				96	NA	NA	NA
PHD03_F				97	No consta	No consta	No answer
PHD03_F				1	Variable completada	Variable completada	Variable completed
PHD05	Quina va ser la raó principal de la finalització de les dificultats per accedir a un habitatge?	¿Cuál fue la razón principal de la finalización de las dificultades para acceder a una vivienda?	What was the main reason for the end of your difficulties in accessing housing?				
PHD05				1	Relació existent, nova o renovada, amb la parella o la família	Relación existente, nueva o renovada, con la pareja o la familia 	Existing, new or renewed relationship with partner or family
PHD05				2	Ha superat els problemes de salut	Ha superado sus problemas de salud	Overcoming health problems
PHD05				3	Ha aconseguit una feina	Ha conseguido un trabajo  	Getting a job
PHD05				4	S'ha traslladat a un habitatge social o a un habitatge privat subvencionat	Se ha trasladado a una vivienda social o a una vivienda privada subvencionada  	Moving to social housing or private subsidised housing
PHD05				5	Altres	Otros	Other
PHD05				6	Encara té dificultats per accedir a un habitatge	Aún tiene dificultades para acceder a una vivienda  	I am still having difficulties in accessing housing
PHD05_F	Variable que indica si PHD05 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PHD05 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PHD05 is complete, if it is missing or if it is not applicable in the record in question.				
PHD05_F				96	NA	NA	NA
PHD05_F				97	No consta	No consta	No answer
PHD05_F				1	Variable completada	Variable completada	Variable completed
PHD06	En els darrers 12 mesos, heu tingut dificultats en el pagament del rebut del lloguer de l'habitatge principal a causa de dificultats econòmiques?	En los últimos 12 meses, ¿ha tenido dificultades en el pago del recibo del alquiler de su vivienda principal debido a dificultades económicas? 	In the last 12 months, have you had any difficulties in paying the rent for your main residence due to financial difficulties?				
PHD06				1	Sí	Sí	Yes
PHD06				2	No	No	No
PHD06_F	Variable que indica si PHD06 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PHD06 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PHD06 is complete, if it is missing or if it is not applicable in the record in question.				
PHD06_F				96	NA	NA	NA
PHD06_F				97	No consta	No consta	No answer
PHD06_F				1	Variable completada	Variable completada	Variable completed
