trimestre,comarques i Aran,concepte,sexe,estat,valor
T4/2021,Alt Camp,ingressos hospitalaris,homes,,12
T4/2021,Alt Camp,ingressos hospitalaris,dones,,9
T4/2021,Alt Camp,ingressos hospitalaris,total,,21
T4/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,0.5
T4/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,0.4
T4/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,total,,0.5
T4/2021,Alt Empordà,ingressos hospitalaris,homes,,121
T4/2021,Alt Empordà,ingressos hospitalaris,dones,,73
T4/2021,Alt Empordà,ingressos hospitalaris,total,,194
T4/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.7
T4/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T4/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T4/2021,Alt Penedès,ingressos hospitalaris,homes,,113
T4/2021,Alt Penedès,ingressos hospitalaris,dones,,90
T4/2021,Alt Penedès,ingressos hospitalaris,total,,203
T4/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T4/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T4/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T4/2021,Alt Urgell,ingressos hospitalaris,homes,,24
T4/2021,Alt Urgell,ingressos hospitalaris,dones,,20
T4/2021,Alt Urgell,ingressos hospitalaris,total,,44
T4/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,2.4
T4/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,2.0
T4/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,2.2
T4/2021,Alta Ribagorça,ingressos hospitalaris,homes,,0
T4/2021,Alta Ribagorça,ingressos hospitalaris,dones,,1
T4/2021,Alta Ribagorça,ingressos hospitalaris,total,,1
T4/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,homes,,0.0
T4/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T4/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,total,,0.3
T4/2021,Anoia,ingressos hospitalaris,homes,,88
T4/2021,Anoia,ingressos hospitalaris,dones,,78
T4/2021,Anoia,ingressos hospitalaris,total,,166
T4/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T4/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T4/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T4/2021,Aran,ingressos hospitalaris,homes,,1
T4/2021,Aran,ingressos hospitalaris,dones,,2
T4/2021,Aran,ingressos hospitalaris,total,,3
T4/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,homes,,0.2
T4/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,dones,,0.4
T4/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,total,,0.3
T4/2021,Bages,ingressos hospitalaris,homes,,369
T4/2021,Bages,ingressos hospitalaris,dones,,395
T4/2021,Bages,ingressos hospitalaris,total,,764
T4/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,homes,,4.2
T4/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,dones,,4.4
T4/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,total,,4.3
T4/2021,Baix Camp,ingressos hospitalaris,homes,,94
T4/2021,Baix Camp,ingressos hospitalaris,dones,,80
T4/2021,Baix Camp,ingressos hospitalaris,total,,174
T4/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T4/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T4/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T4/2021,Baix Ebre,ingressos hospitalaris,homes,,46
T4/2021,Baix Ebre,ingressos hospitalaris,dones,,35
T4/2021,Baix Ebre,ingressos hospitalaris,total,,81
T4/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T4/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T4/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,1.0
T4/2021,Baix Empordà,ingressos hospitalaris,homes,,79
T4/2021,Baix Empordà,ingressos hospitalaris,dones,,45
T4/2021,Baix Empordà,ingressos hospitalaris,total,,124
T4/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T4/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T4/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T4/2021,Baix Llobregat,ingressos hospitalaris,homes,,314
T4/2021,Baix Llobregat,ingressos hospitalaris,dones,,211
T4/2021,Baix Llobregat,ingressos hospitalaris,total,,525
T4/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,homes,,0.8
T4/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T4/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,total,,0.6
T4/2021,Baix Penedès,ingressos hospitalaris,homes,,78
T4/2021,Baix Penedès,ingressos hospitalaris,dones,,43
T4/2021,Baix Penedès,ingressos hospitalaris,total,,121
T4/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T4/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T4/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T4/2021,Barcelonès,ingressos hospitalaris,homes,,982
T4/2021,Barcelonès,ingressos hospitalaris,dones,,767
T4/2021,Barcelonès,ingressos hospitalaris,total,,1749
T4/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T4/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.6
T4/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T4/2021,Berguedà,ingressos hospitalaris,homes,,39
T4/2021,Berguedà,ingressos hospitalaris,dones,,38
T4/2021,Berguedà,ingressos hospitalaris,total,,77
T4/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T4/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.9
T4/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T4/2021,Cerdanya,ingressos hospitalaris,homes,,16
T4/2021,Cerdanya,ingressos hospitalaris,dones,,4
T4/2021,Cerdanya,ingressos hospitalaris,total,,20
T4/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,homes,,1.7
T4/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,dones,,0.4
T4/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T4/2021,Conca de Barberà,ingressos hospitalaris,homes,,21
T4/2021,Conca de Barberà,ingressos hospitalaris,dones,,13
T4/2021,Conca de Barberà,ingressos hospitalaris,total,,34
T4/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T4/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T4/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,total,,1.7
T4/2021,Garraf,ingressos hospitalaris,homes,,110
T4/2021,Garraf,ingressos hospitalaris,dones,,104
T4/2021,Garraf,ingressos hospitalaris,total,,214
T4/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T4/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T4/2021,Garrigues,ingressos hospitalaris,homes,,25
T4/2021,Garrigues,ingressos hospitalaris,dones,,10
T4/2021,Garrigues,ingressos hospitalaris,total,,35
T4/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,homes,,2.5
T4/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T4/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T4/2021,Garrotxa,ingressos hospitalaris,homes,,37
T4/2021,Garrotxa,ingressos hospitalaris,dones,,19
T4/2021,Garrotxa,ingressos hospitalaris,total,,56
T4/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,homes,,1.3
T4/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T4/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,total,,1.0
T4/2021,Gironès,ingressos hospitalaris,homes,,111
T4/2021,Gironès,ingressos hospitalaris,dones,,92
T4/2021,Gironès,ingressos hospitalaris,total,,203
T4/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T4/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T4/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T4/2021,Maresme,ingressos hospitalaris,homes,,197
T4/2021,Maresme,ingressos hospitalaris,dones,,169
T4/2021,Maresme,ingressos hospitalaris,total,,366
T4/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T4/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T4/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T4/2021,Moianès,ingressos hospitalaris,homes,,20
T4/2021,Moianès,ingressos hospitalaris,dones,,18
T4/2021,Moianès,ingressos hospitalaris,total,,38
T4/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.8
T4/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.7
T4/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,total,,2.8
T4/2021,Montsià,ingressos hospitalaris,homes,,33
T4/2021,Montsià,ingressos hospitalaris,dones,,26
T4/2021,Montsià,ingressos hospitalaris,total,,59
T4/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T4/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T4/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T4/2021,Noguera,ingressos hospitalaris,homes,,42
T4/2021,Noguera,ingressos hospitalaris,dones,,20
T4/2021,Noguera,ingressos hospitalaris,total,,62
T4/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T4/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T4/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T4/2021,Osona,ingressos hospitalaris,homes,,122
T4/2021,Osona,ingressos hospitalaris,dones,,74
T4/2021,Osona,ingressos hospitalaris,total,,196
T4/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T4/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T4/2021,Pallars Jussà,ingressos hospitalaris,homes,,13
T4/2021,Pallars Jussà,ingressos hospitalaris,dones,,7
T4/2021,Pallars Jussà,ingressos hospitalaris,total,,20
T4/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T4/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T4/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T4/2021,Pallars Sobirà,ingressos hospitalaris,homes,,4
T4/2021,Pallars Sobirà,ingressos hospitalaris,dones,,5
T4/2021,Pallars Sobirà,ingressos hospitalaris,total,,9
T4/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.1
T4/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T4/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T4/2021,Pla d'Urgell,ingressos hospitalaris,homes,,25
T4/2021,Pla d'Urgell,ingressos hospitalaris,dones,,29
T4/2021,Pla d'Urgell,ingressos hospitalaris,total,,54
T4/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,1.3
T4/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T4/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T4/2021,Pla de l'Estany,ingressos hospitalaris,homes,,24
T4/2021,Pla de l'Estany,ingressos hospitalaris,dones,,10
T4/2021,Pla de l'Estany,ingressos hospitalaris,total,,34
T4/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,dones,,0.6
T4/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,total,,1.0
T4/2021,Priorat,ingressos hospitalaris,homes,,7
T4/2021,Priorat,ingressos hospitalaris,dones,,4
T4/2021,Priorat,ingressos hospitalaris,total,,11
T4/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T4/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T4/2021,Ribera d'Ebre,ingressos hospitalaris,homes,,5
T4/2021,Ribera d'Ebre,ingressos hospitalaris,dones,,1
T4/2021,Ribera d'Ebre,ingressos hospitalaris,total,,6
T4/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,0.5
T4/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.1
T4/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,0.3
T4/2021,Ripollès,ingressos hospitalaris,homes,,9
T4/2021,Ripollès,ingressos hospitalaris,dones,,3
T4/2021,Ripollès,ingressos hospitalaris,total,,12
T4/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,homes,,0.7
T4/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.2
T4/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,total,,0.5
T4/2021,Segarra,ingressos hospitalaris,homes,,18
T4/2021,Segarra,ingressos hospitalaris,dones,,9
T4/2021,Segarra,ingressos hospitalaris,total,,27
T4/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T4/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T4/2021,Segrià,ingressos hospitalaris,homes,,127
T4/2021,Segrià,ingressos hospitalaris,dones,,125
T4/2021,Segrià,ingressos hospitalaris,total,,252
T4/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T4/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,dones,,1.2
T4/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T4/2021,Selva,ingressos hospitalaris,homes,,123
T4/2021,Selva,ingressos hospitalaris,dones,,108
T4/2021,Selva,ingressos hospitalaris,total,,231
T4/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T4/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T4/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T4/2021,Solsonès,ingressos hospitalaris,homes,,23
T4/2021,Solsonès,ingressos hospitalaris,dones,,17
T4/2021,Solsonès,ingressos hospitalaris,total,,40
T4/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,homes,,3.3
T4/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.5
T4/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,total,,2.9
T4/2021,Tarragonès,ingressos hospitalaris,homes,,126
T4/2021,Tarragonès,ingressos hospitalaris,dones,,82
T4/2021,Tarragonès,ingressos hospitalaris,total,,208
T4/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T4/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.6
T4/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T4/2021,Terra Alta,ingressos hospitalaris,homes,,7
T4/2021,Terra Alta,ingressos hospitalaris,dones,,5
T4/2021,Terra Alta,ingressos hospitalaris,total,,12
T4/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T4/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T4/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T4/2021,Urgell,ingressos hospitalaris,homes,,28
T4/2021,Urgell,ingressos hospitalaris,dones,,27
T4/2021,Urgell,ingressos hospitalaris,total,,55
T4/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T4/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T4/2021,Vallès Occidental,ingressos hospitalaris,homes,,459
T4/2021,Vallès Occidental,ingressos hospitalaris,dones,,329
T4/2021,Vallès Occidental,ingressos hospitalaris,total,,788
T4/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T4/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T4/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T4/2021,Vallès Oriental,ingressos hospitalaris,homes,,309
T4/2021,Vallès Oriental,ingressos hospitalaris,dones,,270
T4/2021,Vallès Oriental,ingressos hospitalaris,total,,579
T4/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T4/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T4/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T4/2021,Catalunya,ingressos hospitalaris,homes,,4401
T4/2021,Catalunya,ingressos hospitalaris,dones,,3467
T4/2021,Catalunya,ingressos hospitalaris,total,,8286
T4/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T4/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T4/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T1/2022,Alt Camp,ingressos hospitalaris,homes,,59
T1/2022,Alt Camp,ingressos hospitalaris,dones,,50
T1/2022,Alt Camp,ingressos hospitalaris,total,,109
T1/2022,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,2.6
T1/2022,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,2.3
T1/2022,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,total,,2.4
T1/2022,Alt Empordà,ingressos hospitalaris,homes,,185
T1/2022,Alt Empordà,ingressos hospitalaris,dones,,193
T1/2022,Alt Empordà,ingressos hospitalaris,total,,378
T1/2022,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2022,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,2.8
T1/2022,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,2.7
T1/2022,Alt Penedès,ingressos hospitalaris,homes,,301
T1/2022,Alt Penedès,ingressos hospitalaris,dones,,237
T1/2022,Alt Penedès,ingressos hospitalaris,total,,538
T1/2022,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,5.5
T1/2022,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,4.3
T1/2022,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,4.9
T1/2022,Alt Urgell,ingressos hospitalaris,homes,,32
T1/2022,Alt Urgell,ingressos hospitalaris,dones,,42
T1/2022,Alt Urgell,ingressos hospitalaris,total,,74
T1/2022,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,3.2
T1/2022,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,4.2
T1/2022,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,3.7
T1/2022,Alta Ribagorça,ingressos hospitalaris,homes,,3
T1/2022,Alta Ribagorça,ingressos hospitalaris,dones,,3
T1/2022,Alta Ribagorça,ingressos hospitalaris,total,,6
T1/2022,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T1/2022,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T1/2022,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T1/2022,Anoia,ingressos hospitalaris,homes,,207
T1/2022,Anoia,ingressos hospitalaris,dones,,198
T1/2022,Anoia,ingressos hospitalaris,total,,405
T1/2022,Anoia,ingressos hospitalaris per cada 1.000 habitants,homes,,3.3
T1/2022,Anoia,ingressos hospitalaris per cada 1.000 habitants,dones,,3.2
T1/2022,Anoia,ingressos hospitalaris per cada 1.000 habitants,total,,3.3
T1/2022,Aran,ingressos hospitalaris,homes,,4
T1/2022,Aran,ingressos hospitalaris,dones,,7
T1/2022,Aran,ingressos hospitalaris,total,,11
T1/2022,Aran,ingressos hospitalaris per cada 1.000 habitants,homes,,0.8
T1/2022,Aran,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T1/2022,Aran,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T1/2022,Bages,ingressos hospitalaris,homes,,543
T1/2022,Bages,ingressos hospitalaris,dones,,508
T1/2022,Bages,ingressos hospitalaris,total,,1051
T1/2022,Bages,ingressos hospitalaris per cada 1.000 habitants,homes,,6.1
T1/2022,Bages,ingressos hospitalaris per cada 1.000 habitants,dones,,5.6
T1/2022,Bages,ingressos hospitalaris per cada 1.000 habitants,total,,5.9
T1/2022,Baix Camp,ingressos hospitalaris,homes,,188
T1/2022,Baix Camp,ingressos hospitalaris,dones,,179
T1/2022,Baix Camp,ingressos hospitalaris,total,,367
T1/2022,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2022,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T1/2022,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T1/2022,Baix Ebre,ingressos hospitalaris,homes,,106
T1/2022,Baix Ebre,ingressos hospitalaris,dones,,73
T1/2022,Baix Ebre,ingressos hospitalaris,total,,179
T1/2022,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T1/2022,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,1.9
T1/2022,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T1/2022,Baix Empordà,ingressos hospitalaris,homes,,141
T1/2022,Baix Empordà,ingressos hospitalaris,dones,,109
T1/2022,Baix Empordà,ingressos hospitalaris,total,,250
T1/2022,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T1/2022,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T1/2022,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.9
T1/2022,Baix Llobregat,ingressos hospitalaris,homes,,820
T1/2022,Baix Llobregat,ingressos hospitalaris,dones,,629
T1/2022,Baix Llobregat,ingressos hospitalaris,total,,1449
T1/2022,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2022,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T1/2022,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,total,,1.7
T1/2022,Baix Penedès,ingressos hospitalaris,homes,,215
T1/2022,Baix Penedès,ingressos hospitalaris,dones,,168
T1/2022,Baix Penedès,ingressos hospitalaris,total,,383
T1/2022,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,4.0
T1/2022,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,3.2
T1/2022,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,3.6
T1/2022,Barcelonès,ingressos hospitalaris,homes,,2459
T1/2022,Barcelonès,ingressos hospitalaris,dones,,2243
T1/2022,Barcelonès,ingressos hospitalaris,total,,4702
T1/2022,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.3
T1/2022,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.9
T1/2022,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,total,,2.0
T1/2022,Berguedà,ingressos hospitalaris,homes,,84
T1/2022,Berguedà,ingressos hospitalaris,dones,,51
T1/2022,Berguedà,ingressos hospitalaris,total,,135
T1/2022,Berguedà,ingressos hospitalaris per cada 1.000 habitants,homes,,4.2
T1/2022,Berguedà,ingressos hospitalaris per cada 1.000 habitants,dones,,2.6
T1/2022,Berguedà,ingressos hospitalaris per cada 1.000 habitants,total,,3.4
T1/2022,Cerdanya,ingressos hospitalaris,homes,,19
T1/2022,Cerdanya,ingressos hospitalaris,dones,,20
T1/2022,Cerdanya,ingressos hospitalaris,total,,39
T1/2022,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T1/2022,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,dones,,2.2
T1/2022,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,total,,2.1
T1/2022,Conca de Barberà,ingressos hospitalaris,homes,,22
T1/2022,Conca de Barberà,ingressos hospitalaris,dones,,27
T1/2022,Conca de Barberà,ingressos hospitalaris,total,,49
T1/2022,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T1/2022,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,dones,,2.8
T1/2022,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,total,,2.5
T1/2022,Garraf,ingressos hospitalaris,homes,,213
T1/2022,Garraf,ingressos hospitalaris,dones,,183
T1/2022,Garraf,ingressos hospitalaris,total,,396
T1/2022,Garraf,ingressos hospitalaris per cada 1.000 habitants,homes,,2.9
T1/2022,Garraf,ingressos hospitalaris per cada 1.000 habitants,dones,,2.4
T1/2022,Garraf,ingressos hospitalaris per cada 1.000 habitants,total,,2.6
T1/2022,Garrigues,ingressos hospitalaris,homes,,28
T1/2022,Garrigues,ingressos hospitalaris,dones,,19
T1/2022,Garrigues,ingressos hospitalaris,total,,47
T1/2022,Garrigues,ingressos hospitalaris per cada 1.000 habitants,homes,,2.8
T1/2022,Garrigues,ingressos hospitalaris per cada 1.000 habitants,dones,,2.1
T1/2022,Garrigues,ingressos hospitalaris per cada 1.000 habitants,total,,2.5
T1/2022,Garrotxa,ingressos hospitalaris,homes,,44
T1/2022,Garrotxa,ingressos hospitalaris,dones,,26
T1/2022,Garrotxa,ingressos hospitalaris,total,,70
T1/2022,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T1/2022,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T1/2022,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T1/2022,Gironès,ingressos hospitalaris,homes,,196
T1/2022,Gironès,ingressos hospitalaris,dones,,178
T1/2022,Gironès,ingressos hospitalaris,total,,374
T1/2022,Gironès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.1
T1/2022,Gironès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T1/2022,Gironès,ingressos hospitalaris per cada 1.000 habitants,total,,2.0
T1/2022,Maresme,ingressos hospitalaris,homes,,520
T1/2022,Maresme,ingressos hospitalaris,dones,,458
T1/2022,Maresme,ingressos hospitalaris,total,,978
T1/2022,Maresme,ingressos hospitalaris per cada 1.000 habitants,homes,,2.3
