trimestre,comarques i Aran,concepte,sexe,estat,valor
T4/2021,Garraf,casos per cada 100 habitants,homes,,4.5
T4/2021,Garraf,casos per cada 100 habitants,dones,,4.9
T4/2021,Garraf,casos per cada 100 habitants,total,,4.7
T4/2021,Garrigues,casos confirmats,homes,,449
T4/2021,Garrigues,casos confirmats,dones,,459
T4/2021,Garrigues,casos confirmats,total,,908
T4/2021,Garrigues,casos per cada 100 habitants,homes,,4.5
T4/2021,Garrigues,casos per cada 100 habitants,dones,,5.1
T4/2021,Garrigues,casos per cada 100 habitants,total,,4.8
T4/2021,Garrotxa,casos confirmats,homes,,1382
T4/2021,Garrotxa,casos confirmats,dones,,1526
T4/2021,Garrotxa,casos confirmats,total,,2908
T4/2021,Garrotxa,casos per cada 100 habitants,homes,,4.8
T4/2021,Garrotxa,casos per cada 100 habitants,dones,,5.3
T4/2021,Garrotxa,casos per cada 100 habitants,total,,5.1
T4/2021,Gironès,casos confirmats,homes,,4399
T4/2021,Gironès,casos confirmats,dones,,4973
T4/2021,Gironès,casos confirmats,total,,9372
T4/2021,Gironès,casos per cada 100 habitants,homes,,4.7
T4/2021,Gironès,casos per cada 100 habitants,dones,,5.1
T4/2021,Gironès,casos per cada 100 habitants,total,,4.9
T4/2021,Maresme,casos confirmats,homes,,8828
T4/2021,Maresme,casos confirmats,dones,,10118
T4/2021,Maresme,casos confirmats,total,,18946
T4/2021,Maresme,casos per cada 100 habitants,homes,,4.0
T4/2021,Maresme,casos per cada 100 habitants,dones,,4.4
T4/2021,Maresme,casos per cada 100 habitants,total,,4.2
T4/2021,Moianès,casos confirmats,homes,,306
T4/2021,Moianès,casos confirmats,dones,,330
T4/2021,Moianès,casos confirmats,total,,636
T4/2021,Moianès,casos per cada 100 habitants,homes,,4.3
T4/2021,Moianès,casos per cada 100 habitants,dones,,4.9
T4/2021,Moianès,casos per cada 100 habitants,total,,4.6
T4/2021,Montsià,casos confirmats,homes,,1351
T4/2021,Montsià,casos confirmats,dones,,1546
T4/2021,Montsià,casos confirmats,total,,2897
T4/2021,Montsià,casos per cada 100 habitants,homes,,3.9
T4/2021,Montsià,casos per cada 100 habitants,dones,,4.5
T4/2021,Montsià,casos per cada 100 habitants,total,,4.2
T4/2021,Noguera,casos confirmats,homes,,947
T4/2021,Noguera,casos confirmats,dones,,1010
T4/2021,Noguera,casos confirmats,total,,1957
T4/2021,Noguera,casos per cada 100 habitants,homes,,4.7
T4/2021,Noguera,casos per cada 100 habitants,dones,,5.4
T4/2021,Noguera,casos per cada 100 habitants,total,,5.1
T4/2021,Osona,casos confirmats,homes,,4156
T4/2021,Osona,casos confirmats,dones,,4538
T4/2021,Osona,casos confirmats,total,,8694
T4/2021,Osona,casos per cada 100 habitants,homes,,5.1
T4/2021,Osona,casos per cada 100 habitants,dones,,5.6
T4/2021,Osona,casos per cada 100 habitants,total,,5.4
T4/2021,Pallars Jussà,casos confirmats,homes,,288
T4/2021,Pallars Jussà,casos confirmats,dones,,302
T4/2021,Pallars Jussà,casos confirmats,total,,590
T4/2021,Pallars Jussà,casos per cada 100 habitants,homes,,4.3
T4/2021,Pallars Jussà,casos per cada 100 habitants,dones,,4.7
T4/2021,Pallars Jussà,casos per cada 100 habitants,total,,4.5
T4/2021,Pallars Sobirà,casos confirmats,homes,,103
T4/2021,Pallars Sobirà,casos confirmats,dones,,107
T4/2021,Pallars Sobirà,casos confirmats,total,,210
T4/2021,Pallars Sobirà,casos per cada 100 habitants,homes,,2.9
T4/2021,Pallars Sobirà,casos per cada 100 habitants,dones,,3.2
T4/2021,Pallars Sobirà,casos per cada 100 habitants,total,,3.0
T4/2021,Pla d'Urgell,casos confirmats,homes,,746
T4/2021,Pla d'Urgell,casos confirmats,dones,,852
T4/2021,Pla d'Urgell,casos confirmats,total,,1598
T4/2021,Pla d'Urgell,casos per cada 100 habitants,homes,,3.9
T4/2021,Pla d'Urgell,casos per cada 100 habitants,dones,,4.7
T4/2021,Pla d'Urgell,casos per cada 100 habitants,total,,4.3
T4/2021,Pla de l'Estany,casos confirmats,homes,,688
T4/2021,Pla de l'Estany,casos confirmats,dones,,805
T4/2021,Pla de l'Estany,casos confirmats,total,,1493
T4/2021,Pla de l'Estany,casos per cada 100 habitants,homes,,4.3
T4/2021,Pla de l'Estany,casos per cada 100 habitants,dones,,4.9
T4/2021,Pla de l'Estany,casos per cada 100 habitants,total,,4.6
T4/2021,Priorat,casos confirmats,homes,,121
T4/2021,Priorat,casos confirmats,dones,,138
T4/2021,Priorat,casos confirmats,total,,259
T4/2021,Priorat,casos per cada 100 habitants,homes,,2.5
T4/2021,Priorat,casos per cada 100 habitants,dones,,3.2
T4/2021,Priorat,casos per cada 100 habitants,total,,2.8
T4/2021,Ribera d'Ebre,casos confirmats,homes,,411
T4/2021,Ribera d'Ebre,casos confirmats,dones,,425
T4/2021,Ribera d'Ebre,casos confirmats,total,,836
T4/2021,Ribera d'Ebre,casos per cada 100 habitants,homes,,3.7
T4/2021,Ribera d'Ebre,casos per cada 100 habitants,dones,,4.0
T4/2021,Ribera d'Ebre,casos per cada 100 habitants,total,,3.9
T4/2021,Ripollès,casos confirmats,homes,,834
T4/2021,Ripollès,casos confirmats,dones,,959
T4/2021,Ripollès,casos confirmats,total,,1793
T4/2021,Ripollès,casos per cada 100 habitants,homes,,6.6
T4/2021,Ripollès,casos per cada 100 habitants,dones,,7.7
T4/2021,Ripollès,casos per cada 100 habitants,total,,7.2
T4/2021,Segarra,casos confirmats,homes,,395
T4/2021,Segarra,casos confirmats,dones,,389
T4/2021,Segarra,casos confirmats,total,,784
T4/2021,Segarra,casos per cada 100 habitants,homes,,3.3
T4/2021,Segarra,casos per cada 100 habitants,dones,,3.6
T4/2021,Segarra,casos per cada 100 habitants,total,,3.4
T4/2021,Segrià,casos confirmats,homes,,4381
T4/2021,Segrià,casos confirmats,dones,,4765
T4/2021,Segrià,casos confirmats,total,,9146
T4/2021,Segrià,casos per cada 100 habitants,homes,,4.2
T4/2021,Segrià,casos per cada 100 habitants,dones,,4.6
T4/2021,Segrià,casos per cada 100 habitants,total,,4.4
T4/2021,Selva,casos confirmats,homes,,3604
T4/2021,Selva,casos confirmats,dones,,4077
T4/2021,Selva,casos confirmats,total,,7681
T4/2021,Selva,casos per cada 100 habitants,homes,,4.2
T4/2021,Selva,casos per cada 100 habitants,dones,,4.8
T4/2021,Selva,casos per cada 100 habitants,total,,4.5
T4/2021,Solsonès,casos confirmats,homes,,305
T4/2021,Solsonès,casos confirmats,dones,,349
T4/2021,Solsonès,casos confirmats,total,,654
T4/2021,Solsonès,casos per cada 100 habitants,homes,,4.4
T4/2021,Solsonès,casos per cada 100 habitants,dones,,5.1
T4/2021,Solsonès,casos per cada 100 habitants,total,,4.8
T4/2021,Tarragonès,casos confirmats,homes,,4039
T4/2021,Tarragonès,casos confirmats,dones,,4550
T4/2021,Tarragonès,casos confirmats,total,,8589
T4/2021,Tarragonès,casos per cada 100 habitants,homes,,3.1
T4/2021,Tarragonès,casos per cada 100 habitants,dones,,3.4
T4/2021,Tarragonès,casos per cada 100 habitants,total,,3.3
T4/2021,Terra Alta,casos confirmats,homes,,298
T4/2021,Terra Alta,casos confirmats,dones,,281
T4/2021,Terra Alta,casos confirmats,total,,579
T4/2021,Terra Alta,casos per cada 100 habitants,homes,,5.2
T4/2021,Terra Alta,casos per cada 100 habitants,dones,,5.1
T4/2021,Terra Alta,casos per cada 100 habitants,total,,5.1
T4/2021,Urgell,casos confirmats,homes,,866
T4/2021,Urgell,casos confirmats,dones,,950
T4/2021,Urgell,casos confirmats,total,,1816
T4/2021,Urgell,casos per cada 100 habitants,homes,,4.6
T4/2021,Urgell,casos per cada 100 habitants,dones,,5.2
T4/2021,Urgell,casos per cada 100 habitants,total,,4.9
T4/2021,Vallès Occidental,casos confirmats,homes,,21203
T4/2021,Vallès Occidental,casos confirmats,dones,,24082
T4/2021,Vallès Occidental,casos confirmats,total,,45285
T4/2021,Vallès Occidental,casos per cada 100 habitants,homes,,4.6
T4/2021,Vallès Occidental,casos per cada 100 habitants,dones,,5.1
T4/2021,Vallès Occidental,casos per cada 100 habitants,total,,4.8
T4/2021,Vallès Oriental,casos confirmats,homes,,8505
T4/2021,Vallès Oriental,casos confirmats,dones,,9580
T4/2021,Vallès Oriental,casos confirmats,total,,18085
T4/2021,Vallès Oriental,casos per cada 100 habitants,homes,,4.1
T4/2021,Vallès Oriental,casos per cada 100 habitants,dones,,4.6
T4/2021,Vallès Oriental,casos per cada 100 habitants,total,,4.4
T4/2021,Catalunya,casos confirmats,homes,,159148
T4/2021,Catalunya,casos confirmats,dones,,180346
T4/2021,Catalunya,casos confirmats,total,,350111
T4/2021,Catalunya,casos per cada 100 habitants,homes,,4.2
T4/2021,Catalunya,casos per cada 100 habitants,dones,,4.6
T4/2021,Catalunya,casos per cada 100 habitants,total,,4.5
T1/2022,Alt Camp,casos confirmats,homes,,3539
T1/2022,Alt Camp,casos confirmats,dones,,3966
T1/2022,Alt Camp,casos confirmats,total,,7505
T1/2022,Alt Camp,casos per cada 100 habitants,homes,,15.5
T1/2022,Alt Camp,casos per cada 100 habitants,dones,,18.0
T1/2022,Alt Camp,casos per cada 100 habitants,total,,16.7
T1/2022,Alt Empordà,casos confirmats,homes,,8354
T1/2022,Alt Empordà,casos confirmats,dones,,9998
T1/2022,Alt Empordà,casos confirmats,total,,18352
T1/2022,Alt Empordà,casos per cada 100 habitants,homes,,12.0
T1/2022,Alt Empordà,casos per cada 100 habitants,dones,,14.4
T1/2022,Alt Empordà,casos per cada 100 habitants,total,,13.2
T1/2022,Alt Penedès,casos confirmats,homes,,8252
T1/2022,Alt Penedès,casos confirmats,dones,,9207
T1/2022,Alt Penedès,casos confirmats,total,,17459
T1/2022,Alt Penedès,casos per cada 100 habitants,homes,,15.1
T1/2022,Alt Penedès,casos per cada 100 habitants,dones,,16.7
T1/2022,Alt Penedès,casos per cada 100 habitants,total,,15.9
T1/2022,Alt Urgell,casos confirmats,homes,,1187
T1/2022,Alt Urgell,casos confirmats,dones,,1427
T1/2022,Alt Urgell,casos confirmats,total,,2614
T1/2022,Alt Urgell,casos per cada 100 habitants,homes,,11.8
T1/2022,Alt Urgell,casos per cada 100 habitants,dones,,14.3
T1/2022,Alt Urgell,casos per cada 100 habitants,total,,13.1
T1/2022,Alta Ribagorça,casos confirmats,homes,,311
T1/2022,Alta Ribagorça,casos confirmats,dones,,347
T1/2022,Alta Ribagorça,casos confirmats,total,,658
T1/2022,Alta Ribagorça,casos per cada 100 habitants,homes,,15.6
T1/2022,Alta Ribagorça,casos per cada 100 habitants,dones,,18.7
T1/2022,Alta Ribagorça,casos per cada 100 habitants,total,,17.1
T1/2022,Anoia,casos confirmats,homes,,8969
T1/2022,Anoia,casos confirmats,dones,,9967
T1/2022,Anoia,casos confirmats,total,,18936
T1/2022,Anoia,casos per cada 100 habitants,homes,,14.5
T1/2022,Anoia,casos per cada 100 habitants,dones,,16.3
T1/2022,Anoia,casos per cada 100 habitants,total,,15.4
T1/2022,Aran,casos confirmats,homes,,593
T1/2022,Aran,casos confirmats,dones,,695
T1/2022,Aran,casos confirmats,total,,1288
T1/2022,Aran,casos per cada 100 habitants,homes,,11.4
T1/2022,Aran,casos per cada 100 habitants,dones,,14.4
T1/2022,Aran,casos per cada 100 habitants,total,,12.8
T1/2022,Bages,casos confirmats,homes,,13150
T1/2022,Bages,casos confirmats,dones,,15113
T1/2022,Bages,casos confirmats,total,,28263
T1/2022,Bages,casos per cada 100 habitants,homes,,14.8
T1/2022,Bages,casos per cada 100 habitants,dones,,16.7
T1/2022,Bages,casos per cada 100 habitants,total,,15.8
T1/2022,Baix Camp,casos confirmats,homes,,14789
T1/2022,Baix Camp,casos confirmats,dones,,17113
T1/2022,Baix Camp,casos confirmats,total,,31902
T1/2022,Baix Camp,casos per cada 100 habitants,homes,,15.4
T1/2022,Baix Camp,casos per cada 100 habitants,dones,,17.3
T1/2022,Baix Camp,casos per cada 100 habitants,total,,16.3
T1/2022,Baix Ebre,casos confirmats,homes,,5435
T1/2022,Baix Ebre,casos confirmats,dones,,6227
T1/2022,Baix Ebre,casos confirmats,total,,11662
T1/2022,Baix Ebre,casos per cada 100 habitants,homes,,13.9
T1/2022,Baix Ebre,casos per cada 100 habitants,dones,,16.1
T1/2022,Baix Ebre,casos per cada 100 habitants,total,,15.0
T1/2022,Baix Empordà,casos confirmats,homes,,8636
T1/2022,Baix Empordà,casos confirmats,dones,,10264
T1/2022,Baix Empordà,casos confirmats,total,,18900
T1/2022,Baix Empordà,casos per cada 100 habitants,homes,,12.9
T1/2022,Baix Empordà,casos per cada 100 habitants,dones,,15.3
T1/2022,Baix Empordà,casos per cada 100 habitants,total,,14.1
T1/2022,Baix Llobregat,casos confirmats,homes,,57961
T1/2022,Baix Llobregat,casos confirmats,dones,,66125
T1/2022,Baix Llobregat,casos confirmats,total,,124086
T1/2022,Baix Llobregat,casos per cada 100 habitants,homes,,14.3
T1/2022,Baix Llobregat,casos per cada 100 habitants,dones,,15.7
T1/2022,Baix Llobregat,casos per cada 100 habitants,total,,15.0
T1/2022,Baix Penedès,casos confirmats,homes,,6925
T1/2022,Baix Penedès,casos confirmats,dones,,8094
T1/2022,Baix Penedès,casos confirmats,total,,15019
T1/2022,Baix Penedès,casos per cada 100 habitants,homes,,12.8
T1/2022,Baix Penedès,casos per cada 100 habitants,dones,,15.2
T1/2022,Baix Penedès,casos per cada 100 habitants,total,,14.0
T1/2022,Barcelonès,casos confirmats,homes,,131230
T1/2022,Barcelonès,casos confirmats,dones,,158941
T1/2022,Barcelonès,casos confirmats,total,,290171
T1/2022,Barcelonès,casos per cada 100 habitants,homes,,12.0
T1/2022,Barcelonès,casos per cada 100 habitants,dones,,13.2
T1/2022,Barcelonès,casos per cada 100 habitants,total,,12.6
T1/2022,Berguedà,casos confirmats,homes,,2671
T1/2022,Berguedà,casos confirmats,dones,,2891
T1/2022,Berguedà,casos confirmats,total,,5562
T1/2022,Berguedà,casos per cada 100 habitants,homes,,13.4
T1/2022,Berguedà,casos per cada 100 habitants,dones,,14.5
T1/2022,Berguedà,casos per cada 100 habitants,total,,14.0
T1/2022,Cerdanya,casos confirmats,homes,,857
T1/2022,Cerdanya,casos confirmats,dones,,978
T1/2022,Cerdanya,casos confirmats,total,,1835
T1/2022,Cerdanya,casos per cada 100 habitants,homes,,9.1
T1/2022,Cerdanya,casos per cada 100 habitants,dones,,10.8
T1/2022,Cerdanya,casos per cada 100 habitants,total,,10.0
T1/2022,Conca de Barberà,casos confirmats,homes,,1533
T1/2022,Conca de Barberà,casos confirmats,dones,,1779
T1/2022,Conca de Barberà,casos confirmats,total,,3312
T1/2022,Conca de Barberà,casos per cada 100 habitants,homes,,15.1
T1/2022,Conca de Barberà,casos per cada 100 habitants,dones,,18.4
T1/2022,Conca de Barberà,casos per cada 100 habitants,total,,16.7
T1/2022,Garraf,casos confirmats,homes,,10915
T1/2022,Garraf,casos confirmats,dones,,12857
T1/2022,Garraf,casos confirmats,total,,23772
T1/2022,Garraf,casos per cada 100 habitants,homes,,14.8
T1/2022,Garraf,casos per cada 100 habitants,dones,,16.9
T1/2022,Garraf,casos per cada 100 habitants,total,,15.8
T1/2022,Garrigues,casos confirmats,homes,,1210
T1/2022,Garrigues,casos confirmats,dones,,1328
T1/2022,Garrigues,casos confirmats,total,,2538
T1/2022,Garrigues,casos per cada 100 habitants,homes,,12.2
T1/2022,Garrigues,casos per cada 100 habitants,dones,,14.7
T1/2022,Garrigues,casos per cada 100 habitants,total,,13.4
T1/2022,Garrotxa,casos confirmats,homes,,3879
T1/2022,Garrotxa,casos confirmats,dones,,4451
T1/2022,Garrotxa,casos confirmats,total,,8330
T1/2022,Garrotxa,casos per cada 100 habitants,homes,,13.5
T1/2022,Garrotxa,casos per cada 100 habitants,dones,,15.5
T1/2022,Garrotxa,casos per cada 100 habitants,total,,14.5
T1/2022,Gironès,casos confirmats,homes,,14045
T1/2022,Gironès,casos confirmats,dones,,16309
T1/2022,Gironès,casos confirmats,total,,30354
T1/2022,Gironès,casos per cada 100 habitants,homes,,14.9
T1/2022,Gironès,casos per cada 100 habitants,dones,,16.8
T1/2022,Gironès,casos per cada 100 habitants,total,,15.9
T1/2022,Maresme,casos confirmats,homes,,32842
T1/2022,Maresme,casos confirmats,dones,,38218
T1/2022,Maresme,casos confirmats,total,,71060
T1/2022,Maresme,casos per cada 100 habitants,homes,,14.7
T1/2022,Maresme,casos per cada 100 habitants,dones,,16.6
T1/2022,Maresme,casos per cada 100 habitants,total,,15.7
T1/2022,Moianès,casos confirmats,homes,,1173
T1/2022,Moianès,casos confirmats,dones,,1387
T1/2022,Moianès,casos confirmats,total,,2560
T1/2022,Moianès,casos per cada 100 habitants,homes,,16.5
T1/2022,Moianès,casos per cada 100 habitants,dones,,20.7
T1/2022,Moianès,casos per cada 100 habitants,total,,18.5
T1/2022,Montsià,casos confirmats,homes,,4718
T1/2022,Montsià,casos confirmats,dones,,5358
T1/2022,Montsià,casos confirmats,total,,10076
T1/2022,Montsià,casos per cada 100 habitants,homes,,13.5
T1/2022,Montsià,casos per cada 100 habitants,dones,,15.6
T1/2022,Montsià,casos per cada 100 habitants,total,,14.6
T1/2022,Noguera,casos confirmats,homes,,2598
T1/2022,Noguera,casos confirmats,dones,,2930
T1/2022,Noguera,casos confirmats,total,,5528
T1/2022,Noguera,casos per cada 100 habitants,homes,,13.0
T1/2022,Noguera,casos per cada 100 habitants,dones,,15.8
T1/2022,Noguera,casos per cada 100 habitants,total,,14.3
T1/2022,Osona,casos confirmats,homes,,10271
T1/2022,Osona,casos confirmats,dones,,11741
T1/2022,Osona,casos confirmats,total,,22012
T1/2022,Osona,casos per cada 100 habitants,homes,,12.7
T1/2022,Osona,casos per cada 100 habitants,dones,,14.5
T1/2022,Osona,casos per cada 100 habitants,total,,13.6
T1/2022,Pallars Jussà,casos confirmats,homes,,885
T1/2022,Pallars Jussà,casos confirmats,dones,,1001
T1/2022,Pallars Jussà,casos confirmats,total,,1886
T1/2022,Pallars Jussà,casos per cada 100 habitants,homes,,13.3
T1/2022,Pallars Jussà,casos per cada 100 habitants,dones,,15.7
T1/2022,Pallars Jussà,casos per cada 100 habitants,total,,14.5
T1/2022,Pallars Sobirà,casos confirmats,homes,,434
T1/2022,Pallars Sobirà,casos confirmats,dones,,462
T1/2022,Pallars Sobirà,casos confirmats,total,,896
T1/2022,Pallars Sobirà,casos per cada 100 habitants,homes,,12.2
T1/2022,Pallars Sobirà,casos per cada 100 habitants,dones,,13.8
T1/2022,Pallars Sobirà,casos per cada 100 habitants,total,,13.0
T1/2022,Pla d'Urgell,casos confirmats,homes,,2684
T1/2022,Pla d'Urgell,casos confirmats,dones,,2989
T1/2022,Pla d'Urgell,casos confirmats,total,,5673
T1/2022,Pla d'Urgell,casos per cada 100 habitants,homes,,14.1
T1/2022,Pla d'Urgell,casos per cada 100 habitants,dones,,16.4
T1/2022,Pla d'Urgell,casos per cada 100 habitants,total,,15.2
T1/2022,Pla de l'Estany,casos confirmats,homes,,2636
T1/2022,Pla de l'Estany,casos confirmats,dones,,2965
T1/2022,Pla de l'Estany,casos confirmats,total,,5601
T1/2022,Pla de l'Estany,casos per cada 100 habitants,homes,,16.4
T1/2022,Pla de l'Estany,casos per cada 100 habitants,dones,,18.2
T1/2022,Pla de l'Estany,casos per cada 100 habitants,total,,17.3
T1/2022,Priorat,casos confirmats,homes,,634
T1/2022,Priorat,casos confirmats,dones,,666
T1/2022,Priorat,casos confirmats,total,,1300
T1/2022,Priorat,casos per cada 100 habitants,homes,,13.2
T1/2022,Priorat,casos per cada 100 habitants,dones,,15.3
T1/2022,Priorat,casos per cada 100 habitants,total,,14.2
T1/2022,Ribera d'Ebre,casos confirmats,homes,,1276
T1/2022,Ribera d'Ebre,casos confirmats,dones,,1409
T1/2022,Ribera d'Ebre,casos confirmats,total,,2685
T1/2022,Ribera d'Ebre,casos per cada 100 habitants,homes,,11.6
T1/2022,Ribera d'Ebre,casos per cada 100 habitants,dones,,13.2
T1/2022,Ribera d'Ebre,casos per cada 100 habitants,total,,12.4
T1/2022,Ripollès,casos confirmats,homes,,1441
T1/2022,Ripollès,casos confirmats,dones,,1701
T1/2022,Ripollès,casos confirmats,total,,3142
T1/2022,Ripollès,casos per cada 100 habitants,homes,,11.5
T1/2022,Ripollès,casos per cada 100 habitants,dones,,13.6
T1/2022,Ripollès,casos per cada 100 habitants,total,,12.5
T1/2022,Segarra,casos confirmats,homes,,1832
T1/2022,Segarra,casos confirmats,dones,,1879
T1/2022,Segarra,casos confirmats,total,,3711
T1/2022,Segarra,casos per cada 100 habitants,homes,,15.4
T1/2022,Segarra,casos per cada 100 habitants,dones,,17.2
T1/2022,Segarra,casos per cada 100 habitants,total,,16.3
T1/2022,Segrià,casos confirmats,homes,,14318
T1/2022,Segrià,casos confirmats,dones,,16606
T1/2022,Segrià,casos confirmats,total,,30924
T1/2022,Segrià,casos per cada 100 habitants,homes,,13.6
T1/2022,Segrià,casos per cada 100 habitants,dones,,16.0
T1/2022,Segrià,casos per cada 100 habitants,total,,14.8
T1/2022,Selva,casos confirmats,homes,,11589
T1/2022,Selva,casos confirmats,dones,,13157
T1/2022,Selva,casos confirmats,total,,24746
T1/2022,Selva,casos per cada 100 habitants,homes,,13.4
T1/2022,Selva,casos per cada 100 habitants,dones,,15.5
T1/2022,Selva,casos per cada 100 habitants,total,,14.5
T1/2022,Solsonès,casos confirmats,homes,,987
T1/2022,Solsonès,casos confirmats,dones,,1218
T1/2022,Solsonès,casos confirmats,total,,2205
T1/2022,Solsonès,casos per cada 100 habitants,homes,,14.2
T1/2022,Solsonès,casos per cada 100 habitants,dones,,18.0
T1/2022,Solsonès,casos per cada 100 habitants,total,,16.0
T1/2022,Tarragonès,casos confirmats,homes,,18956
T1/2022,Tarragonès,casos confirmats,dones,,21723
T1/2022,Tarragonès,casos confirmats,total,,40679
T1/2022,Tarragonès,casos per cada 100 habitants,homes,,14.6
T1/2022,Tarragonès,casos per cada 100 habitants,dones,,16.4
T1/2022,Tarragonès,casos per cada 100 habitants,total,,15.5
T1/2022,Terra Alta,casos confirmats,homes,,760
T1/2022,Terra Alta,casos confirmats,dones,,861
T1/2022,Terra Alta,casos confirmats,total,,1621
T1/2022,Terra Alta,casos per cada 100 habitants,homes,,13.1
T1/2022,Terra Alta,casos per cada 100 habitants,dones,,15.7
T1/2022,Terra Alta,casos per cada 100 habitants,total,,14.4
T1/2022,Urgell,casos confirmats,homes,,2630
T1/2022,Urgell,casos confirmats,dones,,3079
T1/2022,Urgell,casos confirmats,total,,5709
T1/2022,Urgell,casos per cada 100 habitants,homes,,14.1
T1/2022,Urgell,casos per cada 100 habitants,dones,,16.9
T1/2022,Urgell,casos per cada 100 habitants,total,,15.4
T1/2022,Vallès Occidental,casos confirmats,homes,,71666
T1/2022,Vallès Occidental,casos confirmats,dones,,82004
T1/2022,Vallès Occidental,casos confirmats,total,,153670
T1/2022,Vallès Occidental,casos per cada 100 habitants,homes,,15.6
T1/2022,Vallès Occidental,casos per cada 100 habitants,dones,,17.2
T1/2022,Vallès Occidental,casos per cada 100 habitants,total,,16.4
T1/2022,Vallès Oriental,casos confirmats,homes,,31306
T1/2022,Vallès Oriental,casos confirmats,dones,,35253
T1/2022,Vallès Oriental,casos confirmats,total,,66559
T1/2022,Vallès Oriental,casos per cada 100 habitants,homes,,15.2
T1/2022,Vallès Oriental,casos per cada 100 habitants,dones,,17.0
T1/2022,Vallès Oriental,casos per cada 100 habitants,total,,16.1
T1/2022,Catalunya,casos confirmats,homes,,521720
T1/2022,Catalunya,casos confirmats,dones,,606355
T1/2022,Catalunya,casos confirmats,total,,1150898
T1/2022,Catalunya,casos per cada 100 habitants,homes,,13.8
T1/2022,Catalunya,casos per cada 100 habitants,dones,,15.4
T1/2022,Catalunya,casos per cada 100 habitants,total,,14.9
T2/2022,Alt Camp,casos confirmats,homes,,352
T2/2022,Alt Camp,casos confirmats,dones,,490
T2/2022,Alt Camp,casos confirmats,total,,842
T2/2022,Alt Camp,casos per cada 100 habitants,homes,,1.5
T2/2022,Alt Camp,casos per cada 100 habitants,dones,,2.2
T2/2022,Alt Camp,casos per cada 100 habitants,total,,1.9
T2/2022,Alt Empordà,casos confirmats,homes,,815
T2/2022,Alt Empordà,casos confirmats,dones,,1199
T2/2022,Alt Empordà,casos confirmats,total,,2014
T2/2022,Alt Empordà,casos per cada 100 habitants,homes,,1.2
T2/2022,Alt Empordà,casos per cada 100 habitants,dones,,1.7
T2/2022,Alt Empordà,casos per cada 100 habitants,total,,1.4
T2/2022,Alt Penedès,casos confirmats,homes,,957
T2/2022,Alt Penedès,casos confirmats,dones,,1344
T2/2022,Alt Penedès,casos confirmats,total,,2301
T2/2022,Alt Penedès,casos per cada 100 habitants,homes,,1.7
T2/2022,Alt Penedès,casos per cada 100 habitants,dones,,2.4
T2/2022,Alt Penedès,casos per cada 100 habitants,total,,2.1
T2/2022,Alt Urgell,casos confirmats,homes,,220
T2/2022,Alt Urgell,casos confirmats,dones,,344
T2/2022,Alt Urgell,casos confirmats,total,,564
T2/2022,Alt Urgell,casos per cada 100 habitants,homes,,2.2
T2/2022,Alt Urgell,casos per cada 100 habitants,dones,,3.4
T2/2022,Alt Urgell,casos per cada 100 habitants,total,,2.8
T2/2022,Alta Ribagorça,casos confirmats,homes,,26
T2/2022,Alta Ribagorça,casos confirmats,dones,,46
T2/2022,Alta Ribagorça,casos confirmats,total,,72
T2/2022,Alta Ribagorça,casos per cada 100 habitants,homes,,1.3
T2/2022,Alta Ribagorça,casos per cada 100 habitants,dones,,2.5
T2/2022,Alta Ribagorça,casos per cada 100 habitants,total,,1.9
T2/2022,Anoia,casos confirmats,homes,,955
T2/2022,Anoia,casos confirmats,dones,,1295
T2/2022,Anoia,casos confirmats,total,,2250
T2/2022,Anoia,casos per cada 100 habitants,homes,,1.5
T2/2022,Anoia,casos per cada 100 habitants,dones,,2.1
T2/2022,Anoia,casos per cada 100 habitants,total,,1.8
T2/2022,Aran,casos confirmats,homes,,50
T2/2022,Aran,casos confirmats,dones,,67
T2/2022,Aran,casos confirmats,total,,117
T2/2022,Aran,casos per cada 100 habitants,homes,,1.0
T2/2022,Aran,casos per cada 100 habitants,dones,,1.4
T2/2022,Aran,casos per cada 100 habitants,total,,1.2
T2/2022,Bages,casos confirmats,homes,,2506
T2/2022,Bages,casos confirmats,dones,,3561
T2/2022,Bages,casos confirmats,total,,6067
T2/2022,Bages,casos per cada 100 habitants,homes,,2.8
T2/2022,Bages,casos per cada 100 habitants,dones,,3.9
T2/2022,Bages,casos per cada 100 habitants,total,,3.4
T2/2022,Baix Camp,casos confirmats,homes,,1978
T2/2022,Baix Camp,casos confirmats,dones,,2727
T2/2022,Baix Camp,casos confirmats,total,,4705
T2/2022,Baix Camp,casos per cada 100 habitants,homes,,2.1
T2/2022,Baix Camp,casos per cada 100 habitants,dones,,2.8
T2/2022,Baix Camp,casos per cada 100 habitants,total,,2.4
T2/2022,Baix Ebre,casos confirmats,homes,,551
T2/2022,Baix Ebre,casos confirmats,dones,,865
T2/2022,Baix Ebre,casos confirmats,total,,1416
T2/2022,Baix Ebre,casos per cada 100 habitants,homes,,1.4
T2/2022,Baix Ebre,casos per cada 100 habitants,dones,,2.2
T2/2022,Baix Ebre,casos per cada 100 habitants,total,,1.8
T2/2022,Baix Empordà,casos confirmats,homes,,889
T2/2022,Baix Empordà,casos confirmats,dones,,1403
T2/2022,Baix Empordà,casos confirmats,total,,2292
T2/2022,Baix Empordà,casos per cada 100 habitants,homes,,1.3
T2/2022,Baix Empordà,casos per cada 100 habitants,dones,,2.1
